id_Produto,Produto
3168,"Placa Mãe Gigabyte B550M S2H, AMD AM4, Micro ATX, DDR4"
3169,"Placa Mãe Gigabyte B550m Aorus Elite, Amd Am4, Chipset B550, Matx, Ddr4 - B550m Aorus Elite"
3170,Placa Mãe Gigabyte B550m Ds3h Ac Am4 Ddr4 3200mhz Matx Wi-fi HDMI Dvi-d Usb 3.2
3171,"Placa Mãe Gigabyte B550m K, Amd Am4, Chipset B550, Matx, Ddr4 - B550m K"
3172,"Placa Mãe Gigabyte B560M Aorus Elite, LGA 1200, Micro ATX, DDR4, (rev. 1.0)"
3173,"Placa Mãe Gigabyte B560M Aorus Pro, Intel LGA1200, Micro ATX, DDR4, RGB, (rev. 1.0)"
3174,"Placa Mãe Gigabyte B560M DS3H V2, Intel LGA1200, Micro ATX, DDR4, (rev. 1.0)"
3175,"Placa Mãe Gigabyte B560M DS3H, Intel LGA 1200, Micro ATX, DDR4, (rev. 1.0)"
3176,"Placa Mãe Gigabyte B560M Gaming HD, Intel LGA 1200, Micro ATX, RGB, (rev. 1.0)"
3177,"Placa Mãe Gigabyte B650 Gaming X, AMD Socket Am5, ATX, DDR5"
3178,"Placa Mãe Gigabyte B650 Gaming X, AX, Wifi, AM5, DDR5, ATX"
3179,"Placa Mãe Gigabyte B650M Aorus Elite AX, AMD,  Micro ATX, DDR5, Wi-Fi, Bluetooth - B650M Aorus ELITE AX"
3180,"Placa Mãe Gigabyte B650M Aorus Elite, AMD, Micro ATX, DDR5 - B650M AORUS ELITE"
3181,"Placa Mãe Gigabyte B650M Gaming X AX, AMD, ATX, AM5, DDR5, Wi-Fi, Bluetooth - B650M GAMING X AX"
3182,"Placa Mãe Gigabyte B650M, D3HP, AM5, DDR5, HDMI, Displayport USB 3.2, M.2"
3183,"Placa Mãe Gigabyte B650i, Aorus Ultra, Amd Am5, Chipset B650, Iatx, Ddr5 - B650i"
3184,"Placa Mãe Gigabyte B650m Aorus Elite, Am5, Ax, DDR5, Wifi 6e"
3185,"Placa Mãe Gigabyte B650m Ds3h Ud, AMD Ryzen 7000, M.2 DDR5, Displayport, HDMI"
3186,"Placa Mãe Gigabyte B650m K, AM5, DDR5, HDMI, Displayport USB 3.2, M.2"
3187,"Placa Mãe Gigabyte B660 A Master, Intel LGA 1700, ATX, DDR4, M.2 NVME, Wi-Fi"
3188,"Placa Mãe Gigabyte B660 Aorus Elite, Intel, ATX, DDR4 - B660 AORUS ELITE DDR4"
3189,"Placa Mãe Gigabyte B660M A PRO AX, Intel LGA 1700, mATX, DDR4, M.2 NVME, Wi-Fi"
3190,"Placa Mãe Gigabyte B660M Aorus PRO AX, Intel LGA1700, Micro ATX, DDR5,  Wi-Fi, Bluetooth, (rev. 1.x)"
3191,"Placa Mãe Gigabyte B660M Aorus PRO, Intel LGA 1700, mATX, DDR4, M.2 NVME"
3192,"Placa Mãe Gigabyte B660M Aorus PRO, Intel LGA1700, DDR5, mATX, (rev. 1.0)"
3193,"Placa Mãe Gigabyte B660M DS3H AX, Intel LGA 1700, mATX, DDR4, M.2 NVME, Wi-Fi"
3194,"Placa Mãe Gigabyte B660M DS3H, Intel LGA 1700, mATX, DDR4, M.2 NVME"
3195,"Placa Mãe Gigabyte B660M Gaming X DDR4, Intel, mATX, DDR4 - B660MGAMINGXDDR4"
3196,"Placa Mãe Gigabyte B660M Gaming X, Intel 1700, mATX, DDR4"
3197,"Placa Mãe Gigabyte B660M PRO Aorus Gaming, Intel 1700, mATX, 4x DDR4 - B660maorusproddr"
3198,"Placa Mãe Gigabyte B760 AORUS ELITE AX (rev. 1.0), Intel LGA 1700, ATX, DDR4, WIFI - B760 A ELITE AX DDR4"
3199,"Placa Mãe Gigabyte B760 Aorus Elite, DDR4, ATX, LGA 1700"
3200,"Placa Mãe Gigabyte B760 Aorus Master (rev. 1.0), Intel, ATX, DDR4, Wi-Fi, Bluetooth - B760 AORUS MASTER DDR4"
3201,"Placa Mãe Gigabyte B760 Aorus Master, Intel  LGA1700, ATX, DDR4, Wi-fi"
3202,"Placa Mãe Gigabyte B760 DS3H, Intel, ATX, DDR4 - B760 DS3H DDR4"
3203,"Placa Mãe Gigabyte B760 Ds3h Ac Ddr4, Intel Lga1700, Chipset B760, Atx - B760 Ds3h Ac Ddr4"
3204,"Placa Mãe Gigabyte B760 GAMING X AX (rev. 1.0), LGA 1700, Wifi, DDR4"
3205,"Placa Mãe Gigabyte B760 Gaming X, Intel LGA1700, ATX, DDR4"
3206,"Placa Mãe Gigabyte B760, LGA1700, ATX, DDR4, Gaming X Ax"
3207,"Placa Mãe Gigabyte B760M AORUS ELITE (rev. 1.0), LGA 1700, DDR5"
3208,"Placa Mãe Gigabyte B760M Aorus Elite AX, Intel, ATX, DDR5, Wi-Fi, Bluetooth - B760M AORUS ELITE AX"
3209,"Placa Mãe Gigabyte B760M DS3H (rev. 1.0), LGA1700, DDR4"
3210,"Placa Mãe Gigabyte B760M DS3H AX, Intel, ATX, DDR4, Wi-Fi, Bluetooth - B760M DS3H AX DDR4"
3211,"Placa Mãe Gigabyte B760M Gaming X (rev. 1.0),  Intel, Micro ATX, DDR4 - B760M GAMING X DDR4"
3212,"Placa Mãe Gigabyte B760M Gaming X, Intel LGA 1700 MATX, DDR4, AX Wifi"
3213,"Placa Mãe Gigabyte B760i Aorus Pro, Intel LGA 1700, DDR4, WI-FI, M.2"
3214,"Placa Mãe Gigabyte B760m Aorus Elite, Intel 13ª/12ª Geração, LGA 1700, DDR5, Micro Atx"
3215,"Placa Mãe Gigabyte B760m DS3h, DDR4, LGA1700, Micro ATX"
3216,"Placa Mãe Gigabyte B760m Ds3h Ax, WIFI, DDR5, Microatx, LGA1700"
3217,"Placa Mãe Gigabyte B760m Ds3h, Intel LGA1700, Microatx, DDR4"
3218,"Placa Mãe Gigabyte B760m Gaming X, Intel LGA1700, Microatx, DDR4"
3219,"Placa Mãe Gigabyte B760m, Aorus Elite (rev. 1.0), LGA 1700, DDR5"
3220,"Placa Mãe Gigabyte B760m, Ds3h Ax, Intel Lga1700, Chipset B760, Matx, Ddr5 - B760m Ds3h Ax"
3221,"Placa Mãe Gigabyte GA-78LMT-USB3 KaBuM! E-Sports, AMD AM3+, mATX, DDR3"
3222,"Placa Mãe Gigabyte GA-A320M-H, AMD AM4, mATX, DDR4, (rev. 1.2)"
3223,"Placa Mãe Gigabyte GA-A320M-S2H, AMD AM4, mATX, DDR4"
3224,"Placa Mãe Gigabyte GA-AB350M Gaming 3, AMD AM4, mATX, DDR4"
3225,"Placa Mãe Gigabyte GA-AB350M-DS3H V2, AMD AM4, mATX, DDR4"
3226,"Placa Mãe Gigabyte GA-B150M-D3H, Intel LGA 1151, mATX, DDR4"
3227,"Placa Mãe Gigabyte GA-B150M-Gaming 3, Intel LGA 1151, mATX, DDR4"
3228,"Placa Mãe Gigabyte GA-B85M-D3PH, Intel LGA 1150, mATX, DDR3"
3229,"Placa Mãe Gigabyte GA-H110M Gaming 3, Intel LGA 1151, mATX, DDR4"
3230,"Placa Mãe Gigabyte GA-H110M-H, Intel LGA 1151, mATX, DDR4"
3231,"Placa Mãe Gigabyte GA-H110M-S2H, Intel LGA 1151, Micro ATX, DDR3"
3232,"Placa Mãe Gigabyte GA-H270M Gaming 3, Intel LGA 1151, mATX, DDR4"
3233,"Placa Mãe Gigabyte H310M DS2 2.0, Intel LGA 1151, mATX, DDR4"
3234,"Placa Mãe Gigabyte H310M H 2.0, Intel LGA 1151, mATX, DDR4, (rev. 1.0)"
3235,"Placa Mãe Gigabyte H310M M.2 2.0, Intel LGA 1151, mATX, DDR4"
3236,"Placa Mãe Gigabyte H310M M.2, Intel LGA 1151, mATX, DDR4"
3237,"Placa Mãe Gigabyte H310M S2P 2.0, Intel LGA 1151, mATX, DDR4"
3238,"Placa Mãe Gigabyte H410M H V2, Intel, Micro ATX, DDR4 - H410M H V2"
3239,"Placa Mãe Gigabyte H410M H V3, Intel LGA 1200, mATX, DDR4, (rev. 1.0)"
3240,"Placa Mãe Gigabyte H410M H, Intel LGA 1200, Micro ATX, DDR4"
3241,"Placa Mãe Gigabyte H410M S2H V3, Intel LGA 1200, mATX, DDR4, (rev. 1.0)"
3242,"Placa Mãe Gigabyte H410m H V3, Intel, LGA 1200, Matx, DDR4, Chipset H510"
3243,"Placa Mãe Gigabyte H470 Aorus Pro AX, Intel LGA1200, ATX, DDR4"
3244,"Placa Mãe Gigabyte H510M S2H V2 (rev. 1.0), Intel,  micro ATX, DDR4 - H510M S2H V2"
3245,"Placa Mãe Gigabyte H510M S2H, Intel LGA 1200, Micro ATX, DDR4, RGB, (rev. 1.0)"
3246,"Placa Mãe Gigabyte H510M, Intel LGA 1200, mATX, DDR4, (rev. 1.0)"
3247,"Placa Mãe Gigabyte H510m H, Intel, LGA 1200, mATX, DDR4, Chipset H510"
3248,"Placa Mãe Gigabyte H510m S2h V2, Intel Lga1200, Micro Atx, Ddr4"
3249,"Placa Mãe Gigabyte H610M (rev. 1.0), Intel LGA1700, H610, DDR4, mATX - H610M H DDR4"
3250,"Placa Mãe Gigabyte H610M S2H, Intel LGA1700, Micro ATX, DDR4, (rev. 1.1)"
3251,"Placa Mãe Gigabyte H610m H, Intel, LGA 1700, mATX, DDR4, Chipset H610"
3252,"Placa Mãe Gigabyte Md72-hb3, LGA 4189, DDR4 ECC, Chipset C621a, Dual Cpu, Para Servidor Xeon"
3253,"Placa Mãe Gigabyte Md72-su0, LGA 4189, DDR4 ECC, Chipset C621a, Dual Lan, Para Servidor Xeon"
3254,"Placa Mãe Gigabyte Mw51-hp0, LGA 2066, DDR4 ECC, Chipset C422, Dual Lan, Para Servidor Xeon"
3255,"Placa Mãe Gigabyte TRX40 Aorus Pro Wi-Fi, AMD TRX4, ATX, DDR4, (rev. 1.0)"
3256,"Placa Mãe Gigabyte X570 Gaming X, AMD AM4, ATX, DDR4"
3257,"Placa Mãe Gigabyte X570S Aorus Elite AX, AMD AM4, ATX, DDR4, LED RGB, Wi-Fi, Bluetooth, (rev. 1.1)"
3258,"Placa Mãe Gigabyte X570S Aorus Elite, AMD AM4, ATX, DDR4, LED RGB, (rev. 1.0)"
3259,"Placa Mãe Gigabyte X570S Aorus Pro AX , AMD AM4, ATX, DDR4, LED RGB, Wi-Fi, Bluetooth, (rev. 1.0)"
3260,"Placa Mãe Gigabyte X670 Aorus Elite AX, AMD AM5, ATX, DDR5, LED RGB, Bluetooth, Wi-Fi 6E"
3261,"Placa Mãe Gigabyte X670e Aorus Xtreme, DDR5, E-ATX, AM5"
3262,"Placa Mãe Gigabyte Z390 M Gaming (rev. 1.0), Intel LGA 1151, mATX, DDR4"
3263,"Placa Mãe Gigabyte Z490 Gaming X, Intel LGA 1200, ATX, DDR4"
3264,"Placa Mãe Gigabyte Z490 UD AC, Intel LGA 1200, ATX, DDR4"
3265,"Placa Mãe Gigabyte Z490 UD, Intel LGA 1200, ATX, DDR4"
3266,"Placa Mãe Gigabyte Z490 Vision D, Intel LGA 1200, ATX, DDR4"
3267,"Placa Mãe Gigabyte Z490 Vision G, Intel LGA 1200, ATX, DDR4"
3268,"Placa Mãe Gigabyte Z490M Gaming X, Intel LGA 1200, mATX, DDR4"
3269,"Placa Mãe Gigabyte Z490M, Intel LGA 1200, mATX, DDR4"
3270,"Placa Mãe Gigabyte Z590 Aorus Elite, LGA 1200, ATX, DDR4, (rev. 1.0)"
3271,"Placa Mãe Gigabyte Z590 Aorus Master, Intel LGA1200, ATX, DDR4, Wi-Fi, RGB, Bluetooth, (rev. 1.0)"
3272,"Placa Mãe Gigabyte Z590 Aorus Ultra Wi-Fi, LGA 1200, ATX, DDR4, (rev. 1.0)"
3273,"Placa Mãe Gigabyte Z590 Gaming X 1.0, Intel LGA 1200, ATX, DDR4, M.2 NVME, RGB Fusion"
3274,Placa Mãe Gigabyte Z590 Gaming X Intel
3275,"Placa Mãe Gigabyte Z590 UD, Intel LGA 1200, ATX, DDR4, M.2 NVMe, (rev. 1.0)"
3276,"Placa Mãe Gigabyte Z590 Vision D, Intel LGA1200, ATX, DDR4, M.2 NVME, Wi-Fi, Bluetooth, (rev. 1.0)"
3277,"Placa Mãe Gigabyte Z590I Aorus Ultra (rev. 1.0), Intel LGA 1200, Mini-ITX, DDR4, LED RGB, Wi-Fi, Bluetooth - Z590I AORUS ULTRA"
3278,"Placa Mãe Gigabyte Z590M Gaming X, LGA 1200, Micro ATX, DDR4, (rev. 1.0)"
3279,"Placa Mãe Gigabyte Z590M, Intel LGA 1200, Micro ATX, DDR4, RGB Fusion 2.0, (rev. 1.0)"
3280,"Placa Mãe Gigabyte Z690 Aero D, Intel LGA 1700, ATX, DDR5, M.2 NVME, Wi-Fi, (rev. 1.0)"
3281,"Placa Mãe Gigabyte Z690 Aorus Elite AX, Intel LGA 1700, ATX, DDR4, M.2 NVMe, Wi-Fi, (rev. 1.0)"
3282,"Placa Mãe Gigabyte Z690 Aorus Elite, Intel LGA 1700, ATX, DDR5, M.2 NVMe"
3283,"Placa Mãe Gigabyte Z690 Aorus Pro, Intel LGA 1700, ATX, DDR5, M.2 NVME, (rev. 1.0)"
3284,"Placa Mãe Gigabyte Z690 Aorus Ultra, Intel LGA 1700, ATX, DDR5, M.2 NVME, Wi-Fi (rev. 1.0)"
3285,"Placa Mãe Gigabyte Z690 Gaming X DDR4, Intel LGA 1700, ATX, DDR4, M.2 NVME, (rev. 1.0)"
3286,"Placa Mãe Gigabyte Z690 Gaming X, Intel LGA 1700, ATX, DDR5, M.2 NVMe"
3287,"Placa Mãe Gigabyte Z690 UD, Intel LGA 1700, ATX, DDR4, M.2 NVMe, (rev. 1.0)"
3288,"Placa Mãe Gigabyte Z690 Ud Ax, Intel LGA 1700, ATX, DDR5, Chipset Z690 - Z690 Ud Ax"
3289,"Placa Mãe Gigabyte Z690I AORUS ULTRA (rev. 1.0), Intel LGA 1700, mini-ITX, DDR4, M.2 NVME - Z690I A ULTRA DDR4"
3290,"Placa Mãe Gigabyte Z690M Aorus Elite, Intel LGA 1700, mATX, DDR4, M.2 NVMe, (rev. 1.0)"
3291,"Placa Mãe Gigabyte Z790 Aero G, DDR5, ATX, LGA1700"
3292,"Placa Mãe Gigabyte Z790 Aero G, Intel LGA1700, ATX, DDR5, Wi-Fi, Bluetooth - Z790 AERO G"
3293,"Placa Mãe Gigabyte Z790 Aorus Elite AX DDR5, ATX, LGA1700"
3294,"Placa Mãe Gigabyte Z790 Aorus Elite AX, DDR4, WIFI, ATX, M.2"
3295,"Placa Mãe Gigabyte Z790 Aorus Elite AX, LGA 1700, ATX, DDR5, Wi-Fi - Z790 AORUS ELITE AX"
3296,"Placa Mãe Gigabyte Z790 Aorus Elite, LGA 1700, ATX, DDR5 - Z790 AORUS ELITE"
3297,"Placa Mãe Gigabyte Z790 Aorus Master, DDR5, E-atx, LGA1700"
3298,"Placa Mãe Gigabyte Z790 Aorus Xtreme, DDR 5, E-atx, LGA1700"
3299,"Placa Mãe Gigabyte Z790 Aourus Master, Intel LGA 1700, E-ATX, DDR5, Wi-Fi, Bluetooth  - Z790 AORUS MASTER"
3300,"Placa Mãe Gigabyte Z790 D, LGA 1700, DDR4, Socket"
3301,"Placa Mãe Gigabyte Z790 Gaming X AX, Intel, ATX, DDR5, Wi-Fi, Bluetooth - Z790 GAMING X AX"
3302,"Placa Mãe Gigabyte Z790 Gaming X, DDR5, ATX, LGA1700"
3303,"Placa Mãe Gigabyte Z790 UD AX, Intel, ATX, DDR5, Wi-Fi, Bluetooth - Z790 UD AX&#8203"
3304,"Placa Mãe Gigabyte Z790 Ud Ac M.2, DDR5, Displayport, HDMI, Type-C, USB 3.2, Wifi Lan"
3305,"Placa Mãe Gigabyte Z790 Ud Ax, DDR5, ATX, LGA1700"
3306,"Placa Mãe Gigabyte Z790M Aorus Elite AX, Intel, ATX, DDR5, Wi-Fi, Bluetooth - Z790M AORUS ELITE AX"
3307,"Placa Mãe Gigabyte Z790i Aorus Ultra, Intel LGA 1700, DDR5, M.2"
3308,"Placa Mãe Gigabyte Z790i Aorus Ultra, Wi-fi, Ddr5, Itx, Lga1700"
3309,"Placa Mãe Gigabyte Z790m Aorus Elite, DDR5, Micro ATX, LGA 1700"
3310,"Placa Mãe Gigabyte Z790m Aorus Elite, Intel 13a E 12a Geração, DDR5, LGA1700, USB Type-C, Pci-e 5.0"
3311,Placa Mãe Goldente Gaming AMD B450m DDR4 | Gt
3312,Placa Mãe Goldentec Gaming AMD B550m DDR4 | Gt
3313,"Placa Mãe Goldentec H61, Intel LGA 1155, Micro ATX, DDR3 - 43764"
3314,"Placa Mãe Goldentec H81M SQBOX, Intel LGA 1150, Micro ATX, DDR3 - 43765"
3315,"Placa Mãe Goldentec S1151 H310C, Intel, uATX, DDR4 - 51275"
3316,"Placa Mãe Goldentec, AMD A520, DDR4 | Gt"
3317,"Placa Mãe Goldentec, AMD, A320 DDR4 | Gt"
3318,"Placa Mãe Goline  H61-ma, Intel 1155 Micro ATX, DDR3, HDMI/VGA 3 Geração"
3319,"Placa Mãe Goline Intel, Micro ATX, DDR3, GI-B75M-G LGA1155"
3320,"Placa Mãe Goline, Chipset Intel LGA775, DDR3 -  GL-41-MA G41"
3321,"Placa Mãe H55 Bluecase Bmbh55-g2hg, Socket 1156 - Rede 10/100/1000"
3322,Placa Mãe H55 Brazilpc Bpc-h55-nt Socket 1156 Rede 10/100/1000
3323,Placa Mãe I3/i5/i7 Pcware Ipmh610g
3324,"Placa Mãe Integrada Pcware Ipx4020e, Celeron Dual Core N4020 2.8ghz, Ddr4, Hdmi, M.2 2280 - Oem"
3325,"Placa Mãe Intel Star, 1155 H61 M.2 2xddr3 HDMI/vga 2 E 3 Geraçao- H61g578"
3326,"Placa Mãe Keepdata H55-kdg Socket,LGA 1156, VGA,DDR3,Suporta Intel Core I7,I5,I3"
3327,"Placa Mãe Knup A320, Amd Ryzen, HDMI, DDR4, 32GB, 6 GB/s USB 3.0"
3328,"Placa Mãe Knup A520, AMD Ryzen AM4, HDMI, DDR4, 16GB,  6 GB/s USB 3.0"
3329,"Placa Mãe Knup Intel 1151 B250, 2xddr4, 32GB, HDMI/VGA, 6,7,8ª Ger. B250"
3330,"Placa Mãe Knup Revenger G-h81/m, Intel, 4ª Geração, DDR3, M.2 Nvme, Rede Gigabit, Micro ATX, LGA 1150"
3331,Placa Mãe Login Com Processador Celeron N4020 - Log-glkd-i2
3332,"Placa Mãe MB H61/B75 1155 DDR3, Rede 100/1000 Rede"
3333,"Placa Mãe MSI A320M-A Pro, AMD AM4, mATX, DDR4"
3334,"Placa Mãe MSI A520M PRO-VH, AMD AM4, mATX, DDR4"
3335,"Placa Mãe MSI A520M-A PRO, AMD AM4, mATX, DDR4"
3336,"Placa Mãe MSI B360M Gaming Plus, Intel LGA 1151, mATX, DDR4"
3337,"Placa Mãe MSI B360M Mortar, Intel LGA 1151, mATX, DDR4"
3338,"Placa Mãe MSI B365M PRO-VDH, Intel LGA-1151, mATX, DDR4"
3339,"Placa Mãe MSI B450M Pro-M2 Max, AMD AM4, m-ATX, DDR4"
3340,"Placa Mãe MSI B560M PRO-E, Intel LGA 1200, mATX, DDR4"
3341,"Placa Mãe MSI B560M PRO-VDH, Intel LGA 1200, MATX, DDR4"
3342,"Placa Mãe MSI B560M-A PRO, Intel LGA 1200, Intel B560, mATX, DDR4"
3343,"Placa Mãe MSI Bazooka, Intel LGA 1200, mATX, DDR4 - MAG B560M BAZOOKA"
3344,"Placa Mãe MSI H110M Gaming, Intel LGA 1151, mATX, DDR4"
3345,"Placa Mãe MSI H110M Pro-VH Plus, Intel LGA 1151, mATX, DDR4"
3346,"Placa Mãe MSI H310M PRO-VDH, Intel 1151, m-ATX, DDR4 - H310M PRO-VDH"
3347,"Placa Mãe MSI H310M Pro-VDH Plus, Intel LGA 1151, m-ATX, DDR4"
3348,"Placa Mãe MSI H510M-A PRO, Intel LGA1200, mATX, DDR4"
3349,"Placa Mãe MSI MAG B460 Tomahawk, Intel LGA 1200, ATX, DDR4"
3350,"Placa Mãe MSI MAG B550 Tomahawk, AMD AM4, ATX, DDR4"
3351,"Placa Mãe MSI MAG B550M Bazooka, AMD AM4, mATX, DDR4"
3352,"Placa Mãe MSI MAG B560 Tomahawk Wi-Fi, Intel LGA 1200, ATX, DDR"
3353,"Placa Mãe MSI MAG B660M Bazooka, Intel LGA 1700, mATX, DDR4 - MAG B660M BAZOOKA DDR4"
3354,"Placa Mãe MSI MAG Z490 Tomahawk, Intel LGA 1200, ATX, DDR4"
3355,"Placa Mãe MSI MEG Z490 Ace, Intel LGA 1200, ATX, DDR4"
3356,"Placa Mãe MSI MEG Z590 Unify, Intel LGA 1200, ATX, DDR4, Wi-Fi"
3357,"Placa Mãe MSI MPG B550 Gaming Plus, AMD AM4, Chipset B550, ATX, DDR4 - 911-7c56-031"
3358,"Placa Mãe MSI MPG Z490 Gaming Carbon Wi-Fi, Intel LGA 1200, ATX, DDR4"
3359,"Placa Mãe MSI MPG Z590 Gaming Carbon, Intel LGA 1200, ATX, DDR4, RGB, Wi-Fi, Bluetooth"
3360,"Placa Mãe MSI MPG Z590 Gaming Edge, Intel LGA 1200, ATX, DDR4, Wi-Fi, Bluetooth - MPG Z590 GAMING EDGE WIFI"
3361,"Placa Mãe MSI MPG Z590 Gaming Plus, Intel LGA 1200, ATX, DDR4 - MPG Z590 GAMING PLUS"
3362,"Placa Mãe MSI Mag B760 Tomahawk, Intel LGA 1700, ATX, DDR4, Wi-Fi, Bluetooth - MAG B760 TOMAHAWK WIFI DDR4"
3363,"Placa Mãe MSI Mortar, AMD AM4, mATX, DDR4 - MAG B550M MORTAR"
3364,"Placa Mãe MSI PRO B660M-A, LGA 1700, mATX, DDR4 - 911-7D43-004"
3365,"Placa Mãe MSI PRO B760M-G, Intel LGA 1700, mATX, DDR4 - PRO B760M-G DDR4"
3366,"Placa Mãe MSI PRO H410M-B, LGA1200, mATX, DDR4"
3367,"Placa Mãe MSI PRO H610M-B DDR4, LGA1700, mATX, DDR4"
3368,"Placa Mãe MSI, Intel LGA 1700, mATX, DDR4 - PRO B660M-P DDR4"
3369,"Placa Mãe Msi A320m A Pro, AMD AM4, DDR4"
3370,"Placa Mãe Msi A620m-e Pro, DDR5, Am5"
3371,"Placa Mãe Msi B450m Pro-Vdh Max, AMD AM4, Matx, DDR4, Chipset B450 - 911-7a38-063"
3372,"Placa Mãe Msi B760 Tomahawk Wifi, DDR4, ATX, LGA1700"
3373,"Placa Mãe Msi H510m, Pro-e Intel, LGA 1200, DDR4, HDMI, VGA, USB"
3374,"Placa Mãe Msi Mag B760 Tomahawk, Intel, Lga 1700, DDR4, Wifi - 911-7d96-003"
3375,"Placa Mãe Msi Mpg Z590 Gaming Plus, DDR4, LGA1200, ATX, Chipset Intel Z590 10ºgen"
3376,"Placa Mãe Msi Pro B660m-a, DDR4, M.2 Lga1700, Wi-fi, HDMI/DP"
3377,"Placa Mãe Msi Pro X670-p, AMD Am5, ATX, DDR5, Wifi - 911-7d67-010"
3378,"Placa Mãe Msi Pro Z690-a, DDR4, M.2 LGA1700, Wi-fi - 911-7d25-030"
3379,"Placa Mãe Msi Pro Z690-a, Lga 1700, Atx, Ddr5 - Pro Z690-a"
3380,"Placa Mãe Msi Pro Z790-p, DDR4, Socket LGA 1700"
3381,"Placa Mãe Msi Z590 Mpg Gaming Edge Wifi, LGA 1200, DDR4 5333 O.c, Chipset Z590, Wi-fi & Bluetooth, Slot M.2"
3382,"Placa Mãe NZXT N5 Z690, Intel Z690, ATX, DDR4, Wifi, Bluetooth, Branco - N5-Z69XT-W1"
3383,"Placa Mãe NZXT N5 Z690, Intel Z690, ATX, DDR4, Wifi, Bluetooth, Preto - N5-Z69XT-B1"
3384,"Placa Mãe NZXT N7 B550, AMD AM4, ATX, DDR4, Wi-Fi, Bluetooth, Branco - N7-B55XT-W1"
3385,"Placa Mãe Oem H81g, Intel I3/I5/I7 4ª Geração, LGA1150, DDR3"
3386,"Placa Mãe Oem Hm55 1156 Ddr3 Intel I3/i5/i7, 1ª Geração"
3387,Placa Mãe Para Servidor Amd Threadripper Gigabyte Mc62-g40 - (swrx8 - Ddr4 Ecc) - Chipset Wrx80
3388,"Placa Mãe Para Servidor Intel Xeon Asrock E3c252d4u - (lga 1200 - Ddr4 Ecc), Chipset C252, Dual Lan"
3389,"Placa Mãe Pcware Bravex Ipm-b560, Intel LGA 1200, Matx, DDR4, Chipset B560"
3390,"Placa Mãe Placa Mãe H410m-ac, Asrock Atx, Lga1200-sockel - 90-mxbdt0-a0uayz"
3391,"Placa Mãe Star Intel 1700 H610 M.2, 2x DDR4, HDMI, 12° Geração - H610g611"
3392,"Placa Mãe Star, Intel 1150 H81, 2xddr3 HDMI/vga 4ª Geraçao - Tg-b85g573"
3393,Placa Mãe Storm-z H110
3394,Placa Mãe Storm-z H510
3395,Placa Mãe Storm-z H55
3396,Placa Mãe Storm-z H61
3397,Placa Mãe Storm-z H81
3398,"Placa Mãe Valianty H510m, Intel, LGA 1200, DDR4, MATX, VALH510-MA2-V2"
3399,"Placa Mãe X Gaming, LGA 1155 B75 DDR3, HDMI E VGA I3, I5 E I7"
3400,"Placa Mãe X670-P MSI Wi-Fi, AMD AM5, ATX, DDR5 - PRO X670-P WIFI"
3401,"Placa Mãe Z790 MSI MAG Tomahawk Wi-Fi, Intel LGA 1700, ATX, DDR4 - MAG Z790 TOMAHAWK WIFI DDR4"
3402,"Placa Mãe Z790 MSI MAG Tomahawk Wi-Fi, Intel LGA 1700, ATX, DDR5, LED RGB - MAG Z790 TOMAHAWK WIFI"
3403,"Placa Mãe Z790-P MSI PRO Wi-Fi, Intel LGA 1700, ATX, DDR4 - PRO Z790-P WIFI DDR4"
3404,"Placa Mãe Z790-P MSI PRO Wi-Fi, Intel LGA 1700, ATX, DDR5 - PRO Z790-P WIFI"
3405,"Placa Mãe Z790-P MSI PRO, Intel LGA 1700, ATX, DDR4 - PRO Z790-P DDR4"
3406,"Placa Mãe, A520m-k Pro V14, Amd Colorful"
3407,"Placa de Video ASRock Phantom Gaming X AMD Radeon RX580 8G OC, 8GB GDDR5"
3408,"Placa de Video ASrock Phantom Gaming D Radeon RX570 8G OC, 8GB GDDR5"
3409,"Placa de Video Asrock Phantom Gaming D Radeon RX570 4G, GDDR5"
3410,"Placa de Video GTX 1650 OC 4GD (rev. 4.0) Gigabyte NVIDIA GeForce, 4GB GDDR6, rev 4.0, G-Sync - GV-N1656OC-4GD"
3411,"Placa de Video GTX 1650 PNY NVIDIA GeForce, 4GB GDDR6, Dual Fan - VCG16504D6DFXPB1"
3412,"Placa de Video Gigabyte Aorus Radeon RX6800 XT, 16 GB, GDDR6, RGB - GV-R68XTAORUS M-16GC"
3413,Placa de Video PNY GeForce RTX 3050 8GB UPRISING Dual Fan - VCG30508DFMPB
3414,"Placa de Video PNY GeForce RTX 3060 Ti Verto PNY NVIDIA, 8 GB GDDR6X, LHR, DLSS, Ray Tracing - VCG3061T8LDFBPB1"
3415,"Placa de Video PNY NVIDIA GeForce RTX 3080 Uprising, 12 GB GDDR6X, LHR, DLSS, Ray Tracing - VCG308012LTFMPB"
3416,"Placa de Video PNY NVIDIA Geforce RTX 3060, 12 GB GDDR6, DLSS, Ray Tracing - VCG306012DFBPB1"
3417,"Placa de Video PNY NVIDIA Geforce RTX 3070, 8GB DDR6, LHR, DLSS - VCG30708LDFMPB1"
3418,"Placa de Video PNY NVIDIA Geforce RTX 4080 XLR8 Gaming Verto Edition, 16 GB GDDR6X, RGB, DLSS, Ray Tracing - VCG408016TFXXPB1"
3419,"Placa de Video PowerColor Radeon Red Devil RX 6800XT, 16GB, GDDR6 - RX 6800 XT 16GB GDDR6"
